,game,release_date,price,owners,developer,publisher,average_playtime,median_playtime,metascore,Rank,Genre,ESRB_Rating,Platform,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,url,img_url
4411,UBERMOSH,13-Aug-15,0.99,"100,000-200,000",Walter Machado,Walter Machado,0.0,0.0,,11900,Action,,PC,,,0.11,,,,,,2015.0,http://www.vgchartz.com/game/224252/ubermosh/?region=All,/games/boxart/full_8348103AmericaFrontccc.jpg
4412,Kidnapped,4-Aug-15,2.99,"100,000-200,000","Deceptive Games, Gavin Powell",Deceptive Games,0.0,0.0,,35281,Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/83181/kidnapped/?region=All,/games/boxart/default.jpg
4413,Three Digits,14-Aug-15,1.99,"100,000-200,000",Cleverweek,Cleverweek,0.0,0.0,,10478,Puzzle,,PC,,,0.15,,,,,,2001.0,http://www.vgchartz.com/game/224164/three-digits/?region=All,/games/boxart/full_5643110AmericaFrontccc.jpg
4414,Amnesia: Memories,25-Aug-15,19.99,"100,000-200,000","Idea Factory, Design Factory",Idea Factory International,0.0,0.0,,22584,Adventure,,PSV,,,,,,,,,2015.0,http://www.vgchartz.com/game/85701/amnesia-memories/?region=All,/games/boxart/full_924440JapanFrontccc.jpg
4415,Amnesia: Memories,25-Aug-15,19.99,"100,000-200,000","Idea Factory, Design Factory",Idea Factory International,0.0,0.0,,22585,Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85702/amnesia-memories/?region=All,/games/boxart/full_4304926AmericaFrontccc.jpg
4416,Three Heroes,16-Sep-15,4.99,"100,000-200,000",Cats Who Play,Cats Who Play,0.0,0.0,,55423,Role-Playing,,PC,,,,,,,,,,http://www.vgchartz.com/game/224384/three-heroes/?region=All,/games/boxart/default.jpg
4417,Office Battle,2-Dec-15,0.99,"100,000-200,000",Black Lime Studio,Black Lime Studio,0.0,0.0,,54420,Fighting,,PC,,,,,,,,,,http://www.vgchartz.com/game/224358/office-battle/?region=All,/games/boxart/default.jpg
4418,Westerado: Double Barreled,16-Apr-15,14.99,"100,000-200,000",Ostrich Banditos,Adult Swim Games,0.0,0.0,,55652,Action-Adventure,,PC,,,,,,,,,,http://www.vgchartz.com/game/224389/westerado-double-barreled/?region=All,/games/boxart/default.jpg
4419,GUILTY GEAR XX ACCENT CORE PLUS R,26-May-15,14.99,"100,000-200,000",Arc System Works,Arc System Works,0.0,0.0,,53813,Fighting,,PC,,,,,,,,,,http://www.vgchartz.com/game/224401/guilty-gear-xx-accent-core-plus-r/?region=All,/games/boxart/default.jpg
4420,Survivor Squad,21-Jan-15,2.99,"100,000-200,000",Endless Loop Studios,Endless Loop Studios,0.0,0.0,,47187,Strategy,,PC,,,,,,,,,2013.0,http://www.vgchartz.com/game/81191/survivor-squad/?region=All,/games/boxart/default.jpg
4421,Sonic Lost World,2-Nov-15,29.99,"100,000-200,000",Sonic Team,SEGA,0.0,0.0,,4740,Platform,E10,3DS,5.2,,,0.48,0.22,0.15,0.07,0.04,2013.0,http://www.vgchartz.com/game/72211/sonic-lost-world/?region=All,/games/boxart/full_6517792AmericaFrontccc.jpg
4422,Sonic Lost World,2-Nov-15,29.99,"100,000-200,000",Sonic Team,SEGA,0.0,0.0,,5873,Platform,E10,WiiU,6.0,,,0.37,0.2,0.13,0.01,0.03,2013.0,http://www.vgchartz.com/game/72210/sonic-lost-world/?region=All,/games/boxart/full_556920AmericaFrontccc.jpg
4423,Sonic Lost World,2-Nov-15,29.99,"100,000-200,000",Sonic Team,SEGA,0.0,0.0,,54993,Platform,,PC,,,,,,,,,,http://www.vgchartz.com/game/221740/sonic-lost-world/?region=All,/games/boxart/default.jpg
4424,Heckabomb,27-Feb-15,5.99,"100,000-200,000",Allicorn Games,KISS ltd,0.0,0.0,,53861,Shooter,,PC,,,,,,,,,2016.0,http://www.vgchartz.com/game/224517/heckabomb/?region=All,/games/boxart/default.jpg
4425,Euro Fishing,2-Nov-15,19.99,"100,000-200,000",Dovetail Games,Dovetail Games - Fishing,0.0,0.0,,19711,Simulation,,PC,,,,0.01,,0.01,,0.0,2015.0,http://www.vgchartz.com/game/86290/euro-fishing/?region=All,/games/boxart/full_2686PALFrontccc.jpg
4426,Battle Ranch: Pigs vs Plants,2-Feb-15,0.49,"100,000-200,000",Playboom,Playboom,0.0,0.0,,53066,Strategy,,PC,,,,,,,,,2019.0,http://www.vgchartz.com/game/224413/battle-ranch-pigs-vs-plants/?region=All,/games/boxart/default.jpg
4427,Chaos Reborn,26-Oct-15,9.99,"50,000-100,000",Snapshot Games Inc.,Snapshot Games Inc.,0.0,0.0,85.0,26201,Role-Playing,,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/84631/chaos-reborn/?region=All,/games/boxart/default.jpg
4428,Chaos Reborn,26-Oct-15,9.99,"50,000-100,000",Snapshot Games Inc.,Snapshot Games Inc.,0.0,0.0,85.0,26202,Role-Playing,,Linux,,,,,,,,,2015.0,http://www.vgchartz.com/game/84632/chaos-reborn/?region=All,/games/boxart/default.jpg
4429,Chaos Reborn,26-Oct-15,9.99,"50,000-100,000",Snapshot Games Inc.,Snapshot Games Inc.,0.0,0.0,85.0,26203,Role-Playing,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/84633/chaos-reborn/?region=All,/games/boxart/default.jpg
4430,Bulb Boy,29-Oct-15,8.99,"50,000-100,000",Bulbware,Bulbware,0.0,0.0,84.0,53196,Adventure,,NS,,,,,,,,,2017.0,http://www.vgchartz.com/game/221050/bulb-boy/?region=All,/games/boxart/full_333168AmericaFrontccc.png
4431,OlliOlli2: Welcome to Olliwood,11-Aug-15,14.99,"50,000-100,000",Roll7,Devolver Digital,0.0,0.0,82.0,39913,Sports,E,PSV,,,,,,,,,2015.0,http://www.vgchartz.com/game/84672/olliolli2-welcome-to-olliwood/?region=All,/games/boxart/full_3225513AmericaFrontccc.jpg
4432,OlliOlli2: Welcome to Olliwood,11-Aug-15,14.99,"50,000-100,000",Roll7,Devolver Digital,0.0,0.0,82.0,39914,Sports,E,PS4,,,,,,,,,2015.0,http://www.vgchartz.com/game/84673/olliolli2-welcome-to-olliwood/?region=All,/games/boxart/full_3498315PALFrontccc.jpg
4433,OlliOlli2: Welcome to Olliwood,11-Aug-15,14.99,"50,000-100,000",Roll7,Devolver Digital,0.0,0.0,82.0,54432,Sports,E,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/224246/olliolli2-welcome-to-olliwood/?region=All,/games/boxart/full_7896549AmericaFrontccc.jpg
4434,OlliOlli2: Welcome to Olliwood,11-Aug-15,14.99,"50,000-100,000",Roll7,Devolver Digital,0.0,0.0,82.0,54433,Sports,E,And,,,,,,,,,2015.0,http://www.vgchartz.com/game/224625/olliolli2-welcome-to-olliwood/?region=All,/games/boxart/full_5968192AmericaFrontccc.png
4435,OlliOlli2: Welcome to Olliwood,11-Aug-15,14.99,"50,000-100,000",Roll7,Devolver Digital,0.0,0.0,82.0,54434,Sports,E,Linux,,,,,,,,,2015.0,http://www.vgchartz.com/game/224627/olliolli2-welcome-to-olliwood/?region=All,/games/boxart/full_3489816AmericaFrontccc.jpg
4436,OlliOlli2: Welcome to Olliwood,11-Aug-15,14.99,"50,000-100,000",Roll7,Devolver Digital,0.0,0.0,82.0,54435,Sports,E,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/224628/olliolli2-welcome-to-olliwood/?region=All,/games/boxart/full_1941634AmericaFrontccc.jpg
4437,The Legend of Heroes: Trails in the Sky SC,29-Oct-15,29.99,"50,000-100,000",Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",0.0,0.0,80.0,14336,Role-Playing,T,PSP,,,,0.06,,,0.06,,2007.0,http://www.vgchartz.com/game/71292/the-legend-of-heroes-trails-in-the-sky-sc/?region=All,/games/boxart/full_2952158AmericaFrontccc.jpg
4438,The Legend of Heroes: Trails in the Sky SC,29-Oct-15,29.99,"50,000-100,000",Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",0.0,0.0,80.0,48470,Role-Playing,T,PC,,,,,,,,,2009.0,http://www.vgchartz.com/game/50620/the-legend-of-heroes-trails-in-the-sky-sc/?region=All,/games/boxart/full_7273965AmericaFrontccc.jpg
4439,The Legend of Heroes: Trails in the Sky SC,29-Oct-15,29.99,"50,000-100,000",Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",0.0,0.0,80.0,55313,Role-Playing,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/220295/the-legend-of-heroes-trails-in-the-sky-sc/?region=All,/games/boxart/default.jpg
4440,Penarium,22-Sep-15,9.99,"50,000-100,000",Self Made Miracle,Team17 Digital Ltd,0.0,0.0,80.0,40625,Misc,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/81884/penarium/?region=All,/games/boxart/default.jpg
4441,Penarium,22-Sep-15,9.99,"50,000-100,000",Self Made Miracle,Team17 Digital Ltd,0.0,0.0,80.0,40626,Misc,,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/81885/penarium/?region=All,/games/boxart/default.jpg
4442,iRacing,12-Jan-15,9.99,"50,000-100,000","iRacing.com Motorsport Simulations, iRacing","iRacing.com Motorsport Simulations, iRacing",0.0,0.0,79.0,34348,Misc,,Mob,,,,,,,,,2008.0,http://www.vgchartz.com/game/71274/iracing/?region=All,/games/boxart/default.jpg
4443,Ys VI: The Ark of Napishtim,28-Apr-15,19.99,"50,000-100,000",Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",0.0,0.0,76.0,52224,Role-Playing,,PC,,,,,,,,,1970.0,http://www.vgchartz.com/game/28876/ys-vi-the-ark-of-napishtim/?region=All,/games/boxart/full_5986292JapanFrontccc.jpg
4444,Blackguards 2,20-Jan-15,14.99,"50,000-100,000",Daedalic Entertainment,Daedalic Entertainment,0.0,0.0,74.0,12422,Strategy,M,PC,,,0.1,,,,,,2015.0,http://www.vgchartz.com/game/85023/blackguards-2/?region=All,/games/boxart/full_8400334PALFrontccc.jpg
4445,Blackguards 2,20-Jan-15,14.99,"50,000-100,000",Daedalic Entertainment,Daedalic Entertainment,0.0,0.0,74.0,16993,Strategy,M,PS4,,,,0.03,0.02,,,0.01,2017.0,http://www.vgchartz.com/game/212053/blackguards-2/?region=All,/games/boxart/full_3106285AmericaFrontccc.jpg
4446,Blackguards 2,20-Jan-15,14.99,"50,000-100,000",Daedalic Entertainment,Daedalic Entertainment,0.0,0.0,74.0,18178,Strategy,M,XOne,,,,0.02,0.02,,,0.0,2017.0,http://www.vgchartz.com/game/212054/blackguards-2/?region=All,/games/boxart/full_4936853AmericaFrontccc.jpg
4447,Blackguards 2,20-Jan-15,14.99,"50,000-100,000",Daedalic Entertainment,Daedalic Entertainment,0.0,0.0,74.0,24675,Strategy,M,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/85022/blackguards-2/?region=All,/games/boxart/full_4303660PALFrontccc.jpg
4448,Blues and Bullets,23-Jul-15,4.99,"50,000-100,000",A Crowd of Monsters,A Crowd of Monsters,0.0,0.0,73.0,24917,Action-Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/84158/blues-and-bullets/?region=All,/games/boxart/full_838989AmericaFrontccc.jpg
4449,Way of the Samurai 4,23-Jul-15,24.99,"50,000-100,000",ACQUIRE Corp.,Ghostlight LTD,0.0,0.0,72.0,8919,Action,,PS3,,,,0.2,,0.03,0.16,0.01,2011.0,http://www.vgchartz.com/game/37191/way-of-the-samurai-4/?region=All,/games/boxart/full_way-of-the-samurai-4_706JapanFront.jpg
4450,Way of the Samurai 4,23-Jul-15,24.99,"50,000-100,000",ACQUIRE Corp.,Ghostlight LTD,0.0,0.0,72.0,51110,Action,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85021/way-of-the-samurai-4/?region=All,/games/boxart/full_414769AmericaFrontccc.jpeg
4451,Tormentum - Dark Sorrow,4-Mar-15,11.99,"50,000-100,000",OhNoo Studio,OhNoo Studio,0.0,0.0,72.0,55462,Adventure,,PC,,,,,,,,,,http://www.vgchartz.com/game/220441/tormentum-dark-sorrow/?region=All,/games/boxart/default.jpg
4452,Tormentum - Dark Sorrow,4-Mar-15,11.99,"50,000-100,000",OhNoo Studio,OhNoo Studio,0.0,0.0,72.0,55463,Adventure,,OSX,,,,,,,,,,http://www.vgchartz.com/game/220442/tormentum-dark-sorrow/?region=All,/games/boxart/default.jpg
4453,Tormentum - Dark Sorrow,4-Mar-15,11.99,"50,000-100,000",OhNoo Studio,OhNoo Studio,0.0,0.0,72.0,55464,Adventure,,And,,,,,,,,,,http://www.vgchartz.com/game/220443/tormentum-dark-sorrow/?region=All,/games/boxart/default.jpg
4454,Dyscourse,25-Mar-15,14.99,"50,000-100,000",Owlchemy Labs,Owlchemy Labs,0.0,0.0,71.0,29555,Adventure,,Linux,,,,,,,,,2015.0,http://www.vgchartz.com/game/85274/dyscourse/?region=All,/games/boxart/default.jpg
4455,Dyscourse,25-Mar-15,14.99,"50,000-100,000",Owlchemy Labs,Owlchemy Labs,0.0,0.0,71.0,29556,Adventure,,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/85275/dyscourse/?region=All,/games/boxart/default.jpg
4456,Dyscourse,25-Mar-15,14.99,"50,000-100,000",Owlchemy Labs,Owlchemy Labs,0.0,0.0,71.0,29557,Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85276/dyscourse/?region=All,/games/boxart/default.jpg
4457,StarDrive 2,9-Apr-15,29.99,"50,000-100,000",Zero Sum Games,Iceberg Interactive,0.0,0.0,70.0,46327,Misc,,OSX,,,,,,,,,2014.0,http://www.vgchartz.com/game/79208/stardrive-2/?region=All,/games/boxart/default.jpg
4458,StarDrive 2,9-Apr-15,29.99,"50,000-100,000",Zero Sum Games,Iceberg Interactive,0.0,0.0,70.0,46328,Misc,,PC,,,,,,,,,2014.0,http://www.vgchartz.com/game/79209/stardrive-2/?region=All,/games/boxart/default.jpg
4459,StarDrive 2,9-Apr-15,29.99,"50,000-100,000",Zero Sum Games,Iceberg Interactive,0.0,0.0,70.0,46329,Misc,,Linux,,,,,,,,,2014.0,http://www.vgchartz.com/game/79210/stardrive-2/?region=All,/games/boxart/default.jpg
4460,Shiftlings,3-Mar-15,14.99,"50,000-100,000",Rock Pocket Games,Sierra,0.0,0.0,70.0,44353,Platform,,WiiU,,,,,,,,,2015.0,http://www.vgchartz.com/game/85209/shiftlings/?region=All,/games/boxart/default.jpg
4461,Shiftlings,3-Mar-15,14.99,"50,000-100,000",Rock Pocket Games,Sierra,0.0,0.0,70.0,44354,Platform,,XOne,,,,,,,,,2015.0,http://www.vgchartz.com/game/85210/shiftlings/?region=All,/games/boxart/default.jpg
4462,Shiftlings,3-Mar-15,14.99,"50,000-100,000",Rock Pocket Games,Sierra,0.0,0.0,70.0,44355,Platform,,PS4,,,,,,,,,2015.0,http://www.vgchartz.com/game/85211/shiftlings/?region=All,/games/boxart/default.jpg
4463,Shiftlings,3-Mar-15,14.99,"50,000-100,000",Rock Pocket Games,Sierra,0.0,0.0,70.0,44356,Platform,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85212/shiftlings/?region=All,/games/boxart/default.jpg
4464,PixelJunk Nom Nom Galaxy,3-Aug-15,9.99,"50,000-100,000",Q-Games Ltd.,Q-Games Ltd.,0.0,0.0,68.0,54598,Strategy,,PC,,,,,,,,,,http://www.vgchartz.com/game/224528/pixeljunk-nom-nom-galaxy/?region=All,/games/boxart/default.jpg
4465,Etherium,25-Mar-15,9.99,"50,000-100,000",Tindalos Interactive,Focus Home Interactive,0.0,0.0,62.0,30053,Misc,,PC,,,,,,,,,2014.0,http://www.vgchartz.com/game/78381/etherium/?region=All,/games/boxart/default.jpg
4466,VoidExpanse,2-Apr-15,14.99,"50,000-100,000",AtomicTorch Studio,AtomicTorch Studio,0.0,0.0,59.0,50797,Misc,,PC,,,,,,,,,2014.0,http://www.vgchartz.com/game/79275/voidexpanse/?region=All,/games/boxart/default.jpg
4467,Toren,11-May-15,9.99,"50,000-100,000",Swordtales,Versus Evil,0.0,0.0,57.0,49586,Adventure,,PS4,,,,,,,,,2016.0,http://www.vgchartz.com/game/83996/toren/?region=All,/games/boxart/full_9701632AmericaFrontccc.jpg
4468,Toren,11-May-15,9.99,"50,000-100,000",Swordtales,Versus Evil,0.0,0.0,57.0,49587,Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/83997/toren/?region=All,/games/boxart/full_301628AmericaFrontccc.jpg
4469,Toren,11-May-15,9.99,"50,000-100,000",Swordtales,Versus Evil,0.0,0.0,57.0,49588,Adventure,,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/83998/toren/?region=All,/games/boxart/full_4781254AmericaFrontccc.jpg
4470,Armikrog,30-Sep-15,9.99,"50,000-100,000",Pencil Test Studios,Versus Evil,0.0,0.0,57.0,23077,Adventure,,PS4,,,,,,,,,2016.0,http://www.vgchartz.com/game/84889/armikrog/?region=All,/games/boxart/full_6348299AmericaFrontccc.jpeg
4471,Armikrog,30-Sep-15,9.99,"50,000-100,000",Pencil Test Studios,Versus Evil,0.0,0.0,57.0,23078,Adventure,E10,WiiU,,,,,,,,,2016.0,http://www.vgchartz.com/game/84890/armikrog/?region=All,/games/boxart/full_5442516AmericaFrontccc.png
4472,Armikrog,30-Sep-15,9.99,"50,000-100,000",Pencil Test Studios,Versus Evil,0.0,0.0,57.0,23079,Adventure,,Linux,,,,,,,,,2015.0,http://www.vgchartz.com/game/84891/armikrog/?region=All,/games/boxart/full_6959281AmericaFrontccc.jpeg
4473,Armikrog,30-Sep-15,9.99,"50,000-100,000",Pencil Test Studios,Versus Evil,0.0,0.0,57.0,23080,Adventure,,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/84892/armikrog/?region=All,/games/boxart/full_2887922AmericaFrontccc.jpeg
4474,Armikrog,30-Sep-15,9.99,"50,000-100,000",Pencil Test Studios,Versus Evil,0.0,0.0,57.0,23081,Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/84893/armikrog/?region=All,/games/boxart/full_9213287AmericaFrontccc.jpeg
4475,Warhammer Quest,7-Jan-15,14.99,"50,000-100,000","Rodeo Games, Twistplay",Chilled Mouse,0.0,0.0,55.0,51027,Strategy,,Linux,,,,,,,,,2015.0,http://www.vgchartz.com/game/85029/warhammer-quest/?region=All,/games/boxart/default.jpg
4476,Warhammer Quest,7-Jan-15,14.99,"50,000-100,000","Rodeo Games, Twistplay",Chilled Mouse,0.0,0.0,55.0,51028,Strategy,,OSX,,,,,,,,,2015.0,http://www.vgchartz.com/game/85030/warhammer-quest/?region=All,/games/boxart/default.jpg
4477,Warhammer Quest,7-Jan-15,14.99,"50,000-100,000","Rodeo Games, Twistplay",Chilled Mouse,0.0,0.0,55.0,51029,Strategy,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85031/warhammer-quest/?region=All,/games/boxart/default.jpg
4478,Gunslingers,17-Dec-15,,"50,000-100,000",webgames,webgames,0.0,0.0,,10207,Shooter,T,Wii,,,,0.15,0.07,0.06,,0.02,2011.0,http://www.vgchartz.com/game/47243/gunslingers/?region=All,/games/boxart/full_western-heroes_977AmericaFront.jpg
4479,Sword of Asumi,8-Jan-15,9.99,"50,000-100,000",Straywire,Dharker Studio,0.0,0.0,,47252,Adventure,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85011/sword-of-asumi/?region=All,/games/boxart/default.jpg
4480,Fake Colours,1-Jan-15,2.99,"50,000-100,000","Beyond-Limits-Games, FCG","Forthright Entertainment, LLC",0.0,0.0,,30376,Puzzle,,Ouya,,,,,,,,,2014.0,http://www.vgchartz.com/game/84278/fake-colours/?region=All,/games/boxart/full_3892451AmericaFrontccc.jpg
4481,Coffin Dodgers,8-Jul-15,10.99,"50,000-100,000",Milky Tea Studios,Milky Tea Studios,0.0,0.0,,53276,Racing,,NS,,,,,,,,,2018.0,http://www.vgchartz.com/game/221427/coffin-dodgers/?region=All,/games/boxart/full_4731823AmericaFrontccc.png
4482,Morningstar: Descent to Deadrock,17-Feb-15,9.99,"50,000-100,000",Red Herring Labs,Phoenix Online Publishing,0.0,0.0,,54273,Adventure,,PC,,,,,,,,,,http://www.vgchartz.com/game/220444/morningstar-descent-to-deadrock/?region=All,/games/boxart/default.jpg
4483,Morningstar: Descent to Deadrock,17-Feb-15,9.99,"50,000-100,000",Red Herring Labs,Phoenix Online Publishing,0.0,0.0,,54274,Adventure,,OSX,,,,,,,,,,http://www.vgchartz.com/game/220445/morningstar-descent-to-deadrock/?region=All,/games/boxart/default.jpg
4484,Morningstar: Descent to Deadrock,17-Feb-15,9.99,"50,000-100,000",Red Herring Labs,Phoenix Online Publishing,0.0,0.0,,54275,Adventure,,iOS,,,,,,,,,,http://www.vgchartz.com/game/220446/morningstar-descent-to-deadrock/?region=All,/games/boxart/default.jpg
4485,Morningstar: Descent to Deadrock,17-Feb-15,9.99,"50,000-100,000",Red Herring Labs,Phoenix Online Publishing,0.0,0.0,,54276,Adventure,,And,,,,,,,,,,http://www.vgchartz.com/game/220447/morningstar-descent-to-deadrock/?region=All,/games/boxart/default.jpg
4486,Star Ruler 2,27-Mar-15,24.99,"50,000-100,000","Blind Mind Studios, Glacicle",Blind Mind Studios,0.0,0.0,,46170,Strategy,,Linux,,,,,,,,,2015.0,http://www.vgchartz.com/game/85289/star-ruler-2/?region=All,/games/boxart/default.jpg
4487,Star Ruler 2,27-Mar-15,24.99,"50,000-100,000","Blind Mind Studios, Glacicle",Blind Mind Studios,0.0,0.0,,46171,Strategy,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85290/star-ruler-2/?region=All,/games/boxart/default.jpg
4488,Saint Seiya: Soldiers' Soul,27-Nov-15,49.99,"50,000-100,000",DIMPS,BANDAI NAMCO Entertainment,0.0,0.0,,6745,Fighting,,PS4,,,,0.3,,0.21,0.05,0.04,2015.0,http://www.vgchartz.com/game/85369/saint-seiya-soldiers-soul/?region=All,/games/boxart/full_8144859PALFrontccc.jpg
4489,Saint Seiya: Soldiers' Soul,27-Nov-15,49.99,"50,000-100,000",DIMPS,BANDAI NAMCO Entertainment,0.0,0.0,,15049,Fighting,,PS3,,,,0.05,,,0.05,,2015.0,http://www.vgchartz.com/game/85368/saint-seiya-soldiers-soul/?region=All,/games/boxart/full_8724074PALFrontccc.jpg
4490,Saint Seiya: Soldiers' Soul,27-Nov-15,49.99,"50,000-100,000",DIMPS,BANDAI NAMCO Entertainment,0.0,0.0,,43517,Fighting,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85367/saint-seiya-soldiers-soul/?region=All,/games/boxart/full_6918517PALFrontccc.jpg
4491,Kitty Powers' Matchmaker,22-Apr-15,9.99,"50,000-100,000",Magic Notion Ltd,Magic Notion Ltd,0.0,0.0,,35505,Simulation,,And,,,,,,,,,2014.0,http://www.vgchartz.com/game/84543/kitty-powers-matchmaker/?region=All,/games/boxart/full_8352335AmericaFrontccc.png
4492,Overlord: Fellowship of Evil,19-Oct-15,18.99,"50,000-100,000",Codemasters,Codemasters,0.0,0.0,,40249,Action,,PS4,,,,,,,,,2015.0,http://www.vgchartz.com/game/85418/overlord-fellowship-of-evil/?region=All,/games/boxart/full_6937307AmericaFrontccc.jpg
4493,Overlord: Fellowship of Evil,19-Oct-15,18.99,"50,000-100,000",Codemasters,Codemasters,0.0,0.0,,40250,Action,,XOne,,,,,,,,,2015.0,http://www.vgchartz.com/game/85419/overlord-fellowship-of-evil/?region=All,/games/boxart/full_1119544AmericaFrontccc.jpeg
4494,Overlord: Fellowship of Evil,19-Oct-15,18.99,"50,000-100,000",Codemasters,Codemasters,0.0,0.0,,40251,Action,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/85420/overlord-fellowship-of-evil/?region=All,/games/boxart/full_7327332AmericaFrontccc.jpg
4495,Terra Incognita ~ Chapter One: The Descendant,3-Feb-15,0.99,"50,000-100,000",Back To Basics Gaming,Back To Basics Gaming,0.0,0.0,,5173,Role-Playing,,PC,,,0.43,,,,,,2007.0,http://www.vgchartz.com/game/223474/terra-incognita-chapter-one-the-descendant/?region=All,/games/boxart/full_2670795AmericaFrontccc.jpg
4496,9 Clues 2: The Ward,23-Jul-15,9.99,"50,000-100,000",Tap It Games,Artifex Mundi,0.0,0.0,,20754,Puzzle,,PC,,,,0.0,,0.0,,0.0,2015.0,http://www.vgchartz.com/game/99809/9-clues-2-the-ward/?region=All,/games/boxart/full_5881410PALFrontccc.png
4497,In Verbis Virtus,3-Apr-15,19.99,"50,000-100,000",Indomitus Games,Indomitus Games,0.0,0.0,,34117,Misc,,And,,,,,,,,,2014.0,http://www.vgchartz.com/game/82274/in-verbis-virtus/?region=All,/games/boxart/default.jpg
4498,In Verbis Virtus,3-Apr-15,19.99,"50,000-100,000",Indomitus Games,Indomitus Games,0.0,0.0,,34118,Misc,,PC,,,,,,,,,2015.0,http://www.vgchartz.com/game/82275/in-verbis-virtus/?region=All,/games/boxart/default.jpg
4499,Velocity 2X,19-Aug-15,19.99,"50,000-100,000",FuturLab,Sierra,0.0,0.0,,21113,Action,E10,PSV,,,,0.0,,0.0,,0.0,2014.0,http://www.vgchartz.com/game/84007/velocity-2x/?region=All,/games/boxart/full_5489679AmericaFrontccc.jpg
4500,Velocity 2X,19-Aug-15,19.99,"50,000-100,000",FuturLab,Sierra,0.0,0.0,,50611,Action,E10,PS4,,,,,,,,,2014.0,http://www.vgchartz.com/game/84008/velocity-2x/?region=All,/games/boxart/full_5345333AmericaFrontccc.jpg
